year,quarter,firm_f,firm_g,kappa,contrib_Vanguard,contrib_BlackRock,contrib_State Street,contrib_Passive,contrib_Active,contrib_Hedge Fund,contrib_Other,time
2025,2,CVX,AES,0.813718,0.366732,0.144007,0.164714,0.03782,0.096662,0.000219,0.003563,2025.375
2025,2,CVX,AFL,0.644886,0.284589,0.164469,0.121807,0.029155,0.041036,4.9e-05,0.00378,2025.375
2025,2,CVX,AIG,0.762753,0.328645,0.193798,0.126035,0.036003,0.074515,0.000109,0.003648,2025.375
2025,2,CVX,AIZ,0.856925,0.401806,0.179805,0.148159,0.039215,0.083735,0.000332,0.003874,2025.375
2025,2,CVX,AKAM,2.601286,0.385383,0.61015,0.974343,0.045546,0.470053,0.014688,0.101122,2025.375
2025,2,CVX,ALL,0.798766,0.377098,0.194773,0.119561,0.034067,0.069131,0.000114,0.004022,2025.375
2025,2,CVX,ALLE,0.83369,0.373851,0.226887,0.124019,0.038905,0.065441,0.00022,0.004367,2025.375
2025,2,CVX,AMAT,0.733433,0.290772,0.215527,0.130975,0.033956,0.047283,2.8e-05,0.014892,2025.375
2025,2,CVX,AME,0.766637,0.350325,0.19566,0.111968,0.03481,0.069593,0.000193,0.004088,2025.375
2025,2,KO,AAPL,0.762551,0.311769,0.215044,0.059249,0.036138,0.135444,3.6e-05,0.004872,2025.375
2025,2,KO,MSFT,0.728609,0.310266,0.217558,0.058923,0.03658,0.099529,6e-05,0.005695,2025.375
2025,2,KO,AAL,0.362647,0.153083,0.120811,0.020632,0.012314,0.047363,0.001687,0.006758,2025.375
2025,2,KO,DAL,0.73236,0.373482,0.19621,0.051704,0.030571,0.076692,0.001068,0.002632,2025.375
2025,2,KO,JPM,0.718657,0.32356,0.208223,0.066706,0.035777,0.079149,0.000135,0.005107,2025.375
2025,2,KO,BAC,0.942408,0.281107,0.192727,0.057426,0.031999,0.374353,6.8e-05,0.004727,2025.375
2025,2,KO,PFE,0.712579,0.306993,0.242293,0.076372,0.038185,0.041849,0.000339,0.006548,2025.375
2025,2,KO,MRK,0.768521,0.328746,0.241332,0.06895,0.045792,0.07579,8e-05,0.007831,2025.375
2025,2,KO,NVDA,0.711046,0.29926,0.217628,0.058684,0.035925,0.094821,6.8e-05,0.00466,2025.375
2025,2,KO,XOM,0.734706,0.330658,0.200396,0.071655,0.035674,0.090129,1.8e-05,0.006177,2025.375
2025,2,KO,CVX,0.965168,0.294891,0.191488,0.118458,0.041479,0.312834,0.000134,0.005883,2025.375
2025,2,KO,PEP,0.745622,0.327029,0.236177,0.062471,0.045135,0.068108,0.000121,0.006581,2025.375
2025,2,KO,WMT,0.390683,0.177019,0.119929,0.033492,0.018424,0.038441,7.7e-05,0.003301,2025.375
2025,2,KO,T,0.681461,0.299994,0.217034,0.065186,0.035599,0.054989,0.000366,0.008293,2025.375
2025,2,KO,VZ,0.706519,0.289138,0.233055,0.072297,0.048237,0.054824,5.9e-05,0.008909,2025.375
2025,2,KO,WFC,0.778974,0.306782,0.221907,0.063342,0.036373,0.144181,2.9e-05,0.00636,2025.375
2025,2,KO,INTC,0.705254,0.289645,0.24928,0.068435,0.037209,0.053971,0.000432,0.006282,2025.375
2025,2,KO,AMZN,0.623961,0.260762,0.185958,0.051378,0.030782,0.09031,8.4e-05,0.004687,2025.375
2025,2,KO,JNJ,0.752379,0.322068,0.235547,0.080782,0.03938,0.06669,8.3e-05,0.00783,2025.375
2025,2,KO,PG,0.705196,0.324576,0.203624,0.062461,0.038914,0.06821,0.000167,0.007244,2025.375
2025,2,KO,MA,0.713102,0.282138,0.209921,0.057246,0.033373,0.125123,0.000138,0.005162,2025.375
2025,2,KO,UNH,0.802487,0.328508,0.231423,0.072678,0.037081,0.126391,0.000117,0.00629,2025.375
2025,2,KO,GS,0.742233,0.313672,0.211889,0.094047,0.033586,0.085039,3.3e-05,0.003967,2025.375
2025,2,KO,MS,0.612196,0.243838,0.165315,0.095377,0.02769,0.075404,0.000223,0.004348,2025.375
2025,2,KO,LMT,0.833989,0.303322,0.205164,0.216074,0.042652,0.063219,0.000227,0.003331,2025.375
2025,2,KO,NOC,0.807499,0.306398,0.1892,0.137208,0.026653,0.144192,0.000117,0.00373,2025.375
2025,2,KO,A,0.822133,0.392005,0.253892,0.06429,0.038197,0.065328,0.000758,0.007662,2025.375
2025,2,KO,ABBV,0.762947,0.328055,0.231938,0.066265,0.040543,0.089487,0.000221,0.006438,2025.375
2025,2,KO,ABT,0.756841,0.324807,0.225751,0.065909,0.035838,0.097176,2.3e-05,0.007337,2025.375
2025,2,KO,ACN,0.76408,0.340437,0.236265,0.065564,0.036446,0.079645,3.2e-05,0.005692,2025.375
2025,2,KO,ADBE,0.761915,0.316335,0.263146,0.06999,0.038299,0.065877,0.000218,0.00805,2025.375
2025,2,KO,ADI,0.790421,0.333922,0.23123,0.06939,0.037148,0.111553,8.1e-05,0.007096,2025.375
2025,2,KO,ADM,0.911715,0.407612,0.257662,0.104929,0.061025,0.061408,0.00037,0.018708,2025.375
2025,2,KO,ADP,0.76473,0.333346,0.243865,0.067846,0.037795,0.073608,0.000117,0.008152,2025.375
2025,2,KO,ADSK,0.79164,0.320688,0.283413,0.069008,0.038453,0.071424,0.000531,0.008123,2025.375
2025,2,KO,AEE,0.867185,0.430141,0.220423,0.07427,0.031461,0.107416,0.000175,0.003299,2025.375
2025,2,KO,AEP,0.750794,0.321493,0.233722,0.078205,0.030138,0.072619,0.000354,0.014264,2025.375
2025,2,KO,AES,0.832496,0.400428,0.175539,0.089952,0.039602,0.122863,0.00063,0.003481,2025.375
2025,2,KO,AFL,0.6536,0.310738,0.200482,0.06652,0.031382,0.039779,6.8e-05,0.004631,2025.375
2025,2,KO,AIG,0.814907,0.358841,0.236233,0.068829,0.039078,0.096985,0.000183,0.014758,2025.375
2025,2,KO,AIZ,0.881663,0.438725,0.219175,0.080912,0.041546,0.094787,0.000708,0.005811,2025.375
2025,2,KO,AKAM,2.770527,0.420793,0.74375,0.5321,0.050988,0.76158,0.038148,0.223168,2025.375
2025,2,KO,ALL,0.832158,0.411747,0.237421,0.065294,0.036785,0.071242,0.00019,0.009479,2025.375
2025,2,KO,ALLE,0.885614,0.408202,0.276567,0.067728,0.041651,0.079901,0.000212,0.011353,2025.375
2025,2,KO,AMAT,0.750286,0.317489,0.262719,0.071527,0.037468,0.05409,5.1e-05,0.006941,2025.375
2025,2,KO,AME,0.818234,0.382514,0.238502,0.061147,0.038192,0.091101,0.000347,0.006431,2025.375
2025,2,PEP,AAPL,0.898363,0.416917,0.286484,0.075332,0.047295,0.065229,8.5e-05,0.00702,2025.375
2025,2,PEP,MSFT,0.944258,0.414907,0.289834,0.074918,0.04777,0.109051,8.5e-05,0.007694,2025.375
2025,2,PEP,AAL,0.471276,0.204712,0.160946,0.026232,0.016899,0.055051,0.00128,0.006156,2025.375
2025,2,PEP,DAL,0.951075,0.499444,0.261393,0.06574,0.041778,0.068029,0.001157,0.013534,2025.375
2025,2,PEP,JPM,0.929572,0.432685,0.277397,0.084813,0.047082,0.081117,0.000103,0.006374,2025.375
2025,2,PEP,BAC,0.831047,0.375914,0.256754,0.073015,0.041676,0.076513,7e-05,0.007105,2025.375
2025,2,PEP,PFE,0.945439,0.410531,0.322785,0.097104,0.050114,0.054876,0.000286,0.009742,2025.375
2025,2,PEP,MRK,1.005277,0.439619,0.321506,0.087667,0.061717,0.082447,0.000346,0.011974,2025.375
2025,2,PEP,NVDA,0.895446,0.40019,0.289927,0.074614,0.046926,0.077131,0.00011,0.006549,2025.375
2025,2,PEP,XOM,0.941585,0.442176,0.26697,0.091106,0.047068,0.086797,4.9e-05,0.00742,2025.375
2025,2,PEP,CVX,0.949868,0.394347,0.255103,0.150615,0.056336,0.080552,9.8e-05,0.012816,2025.375
2025,2,PEP,KO,0.851587,0.373505,0.269742,0.071349,0.051549,0.077788,0.000138,0.007516,2025.375
2025,2,PEP,WMT,0.51321,0.23672,0.159771,0.042583,0.024149,0.045878,8.1e-05,0.004027,2025.375
2025,2,PEP,T,0.892739,0.40117,0.289135,0.082881,0.047066,0.062944,0.000316,0.009227,2025.375
2025,2,PEP,VZ,0.92559,0.386654,0.310478,0.091923,0.065788,0.062079,0.000155,0.008512,2025.375
2025,2,PEP,WFC,0.958393,0.410248,0.295627,0.080537,0.047545,0.11761,5.9e-05,0.006768,2025.375
2025,2,PEP,INTC,0.929711,0.387332,0.332094,0.087012,0.048572,0.064441,0.000507,0.009753,2025.375
2025,2,PEP,AMZN,0.783127,0.348707,0.247735,0.065325,0.04023,0.07414,8.3e-05,0.006907,2025.375
2025,2,PEP,JNJ,0.994882,0.43069,0.313799,0.102711,0.051849,0.084678,0.000208,0.010948,2025.375
2025,2,PEP,PG,0.920664,0.434043,0.271271,0.079416,0.050791,0.075861,0.000112,0.009169,2025.375
2025,2,PEP,MA,0.887062,0.377293,0.27966,0.072786,0.043643,0.102348,0.000133,0.011199,2025.375
2025,2,PEP,UNH,0.997107,0.439301,0.308305,0.092407,0.048779,0.09845,0.000212,0.009653,2025.375
2025,2,PEP,GS,0.974358,0.419462,0.282281,0.119576,0.044115,0.103651,0.000117,0.005156,2025.375
2025,2,PEP,MS,0.791072,0.326075,0.220234,0.121268,0.03659,0.081884,9.7e-05,0.004924,2025.375
2025,2,PEP,LMT,1.084988,0.405621,0.273322,0.274729,0.060347,0.063954,0.000468,0.006546,2025.375
2025,2,PEP,NOC,1.014126,0.409734,0.252055,0.174454,0.035868,0.133504,0.000408,0.008102,2025.375
2025,2,PEP,A,1.08953,0.524214,0.338238,0.081742,0.050093,0.083814,0.000901,0.010528,2025.375
2025,2,PEP,ABBV,0.995799,0.438696,0.30899,0.084254,0.05425,0.100801,0.000143,0.008666,2025.375
2025,2,PEP,ABT,0.976941,0.434352,0.300748,0.083801,0.046895,0.101675,0.000104,0.009365,2025.375
2025,2,PEP,ACN,0.999674,0.455253,0.314754,0.083361,0.047509,0.088015,7.7e-05,0.010703,2025.375
2025,2,PEP,ADBE,1.001175,0.423023,0.350567,0.088989,0.050225,0.074868,0.000501,0.013003,2025.375
2025,2,PEP,ADI,1.041903,0.446542,0.308047,0.088227,0.048379,0.140122,0.000106,0.01048,2025.375
2025,2,PEP,ADM,1.183536,0.545085,0.343261,0.133413,0.084116,0.058849,0.000279,0.018534,2025.375
2025,2,PEP,ADP,1.006207,0.445771,0.32488,0.086263,0.049518,0.087656,0.000139,0.01198,2025.375
2025,2,PEP,ADSK,1.033529,0.428843,0.377567,0.08774,0.050418,0.075541,0.000566,0.012853,2025.375
2025,2,PEP,AEE,1.105331,0.575212,0.29365,0.094431,0.042007,0.095263,0.000127,0.004642,2025.375
2025,2,PEP,AEP,0.970601,0.42992,0.311367,0.099434,0.04012,0.079923,0.00034,0.009497,2025.375
2025,2,PEP,AES,1.052035,0.535477,0.233855,0.114371,0.053808,0.108244,0.000371,0.005908,2025.375
2025,2,PEP,AFL,0.871373,0.415538,0.267085,0.084578,0.041522,0.055236,6.5e-05,0.00735,2025.375
2025,2,PEP,AIG,1.039474,0.479865,0.314712,0.087513,0.0515,0.09949,0.000538,0.005856,2025.375
2025,2,PEP,AIZ,1.14951,0.58669,0.291988,0.102876,0.055624,0.101951,0.001129,0.009252,2025.375
2025,2,PEP,AKAM,3.237825,0.562711,0.990833,0.676543,0.066073,0.782884,0.011533,0.147249,2025.375
2025,2,PEP,ALL,1.090892,0.550614,0.316295,0.083018,0.048724,0.083587,0.000615,0.008038,2025.375
2025,2,PEP,ALLE,1.140291,0.545873,0.368446,0.086114,0.055495,0.070565,0.001047,0.012751,2025.375
2025,2,PEP,AMAT,0.988024,0.424566,0.349997,0.090943,0.049038,0.059626,0.000152,0.013702,2025.375
2025,2,PEP,AME,1.060782,0.511522,0.317735,0.077746,0.05007,0.091925,0.000392,0.011393,2025.375
2025,2,WMT,AAPL,1.739551,0.827422,0.533375,0.148076,0.07913,0.140277,0.000107,0.011164,2025.375
2025,2,WMT,MSFT,1.78964,0.823433,0.539611,0.14726,0.080043,0.186847,0.000125,0.012319,2025.375
2025,2,WMT,AAL,0.916844,0.406276,0.299648,0.051563,0.026005,0.105037,0.003691,0.024624,2025.375
2025,2,WMT,DAL,1.799003,0.991207,0.48666,0.12922,0.06688,0.116855,0.001679,0.006501,2025.375
2025,2,WMT,JPM,1.78823,0.858717,0.516456,0.166712,0.077714,0.158715,0.000197,0.00972,2025.375
2025,2,WMT,BAC,1.607892,0.746047,0.478023,0.14352,0.070139,0.160375,0.000122,0.009666,2025.375
2025,2,WMT,PFE,1.801908,0.814749,0.60096,0.19087,0.082141,0.094115,0.000531,0.018543,2025.375
2025,2,WMT,MRK,1.9059,0.872479,0.598578,0.17232,0.089901,0.15489,0.000361,0.017372,2025.375
2025,2,WMT,NVDA,1.744473,0.794225,0.539785,0.146664,0.078909,0.174584,0.00015,0.010155,2025.375
2025,2,WMT,XOM,1.83088,0.877554,0.497043,0.179081,0.076942,0.185565,6.3e-05,0.014634,2025.375
2025,2,WMT,CVX,1.806326,0.78263,0.47495,0.296053,0.080722,0.157068,0.000178,0.014725,2025.375
2025,2,WMT,KO,1.635986,0.741266,0.502204,0.140247,0.077151,0.160971,0.000324,0.013824,2025.375
2025,2,WMT,PEP,1.881656,0.867922,0.585792,0.156129,0.088542,0.168209,0.000298,0.014765,2025.375
2025,2,WMT,T,1.708761,0.796172,0.53831,0.162913,0.077416,0.121426,0.000521,0.012003,2025.375
2025,2,WMT,VZ,1.754621,0.767362,0.578047,0.180687,0.092237,0.123475,0.000205,0.012608,2025.375
2025,2,WMT,WFC,1.876219,0.814187,0.550397,0.158306,0.079477,0.255118,8e-05,0.018653,2025.375
2025,2,WMT,INTC,1.766019,0.768708,0.618292,0.171033,0.080301,0.109577,0.000758,0.01735,2025.375
2025,2,WMT,AMZN,1.522331,0.692053,0.461233,0.128404,0.06738,0.163314,0.000143,0.009804,2025.375
2025,2,WMT,JNJ,1.907493,0.854757,0.58423,0.201892,0.085581,0.158882,0.000249,0.021902,2025.375
2025,2,WMT,PG,1.776207,0.861412,0.50505,0.156103,0.084674,0.153094,0.000226,0.015648,2025.375
2025,2,WMT,MA,1.701102,0.748783,0.520669,0.143071,0.073221,0.204804,0.000267,0.010286,2025.375
2025,2,WMT,UNH,1.908615,0.871847,0.574001,0.181638,0.079931,0.188581,0.000238,0.01238,2025.375
2025,2,WMT,GS,1.881955,0.832475,0.525549,0.235043,0.073228,0.207627,0.000123,0.007911,2025.375
2025,2,WMT,MS,1.513692,0.647136,0.410031,0.238367,0.059119,0.151002,0.000247,0.007788,2025.375
2025,2,WMT,LMT,2.060243,0.805005,0.50887,0.540016,0.073208,0.12459,0.000702,0.007853,2025.375
2025,2,WMT,NOC,1.913605,0.813168,0.469275,0.342912,0.057694,0.220318,0.000473,0.009764,2025.375
2025,2,WMT,A,2.067349,1.040367,0.629731,0.160675,0.08436,0.129034,0.00143,0.021753,2025.375
2025,2,WMT,ABBV,1.901453,0.870646,0.575277,0.165611,0.082586,0.192393,0.000333,0.014607,2025.375
2025,2,WMT,ABT,1.855416,0.862026,0.559931,0.164722,0.077291,0.17461,0.000101,0.016734,2025.375
2025,2,WMT,ACN,1.890312,0.903506,0.586009,0.163857,0.07779,0.148775,9.9e-05,0.010277,2025.375
2025,2,WMT,ADBE,1.908194,0.839541,0.652683,0.17492,0.084165,0.140764,0.000618,0.015502,2025.375
2025,2,WMT,ADI,2.000492,0.886217,0.573521,0.173422,0.082016,0.270858,0.000143,0.014315,2025.375
2025,2,WMT,ADM,2.272833,1.081787,0.639082,0.26224,0.112727,0.093179,0.000668,0.08315,2025.375
2025,2,WMT,ADP,1.922315,0.884687,0.604861,0.169561,0.083139,0.159047,0.000195,0.020826,2025.375
2025,2,WMT,ADSK,1.977435,0.851092,0.702952,0.172464,0.084609,0.149156,0.00086,0.016301,2025.375
2025,2,WMT,AEE,2.210065,1.141578,0.546716,0.185617,0.068937,0.259382,0.000242,0.007593,2025.375
2025,2,WMT,AEP,1.85354,0.85323,0.579702,0.19545,0.065787,0.145858,0.000622,0.012891,2025.375
2025,2,WMT,AES,2.040773,1.062721,0.435391,0.22481,0.085211,0.22404,0.000677,0.007922,2025.375
2025,2,WMT,AFL,1.666464,0.824687,0.497257,0.166248,0.068537,0.100152,0.000102,0.00948,2025.375
2025,2,WMT,AIG,1.973197,0.952352,0.58593,0.172019,0.084866,0.167835,0.000611,0.009584,2025.375
2025,2,WMT,AIZ,2.221354,1.164359,0.543622,0.202215,0.089892,0.208842,0.001804,0.010621,2025.375
2025,2,WMT,AKAM,6.439405,1.116769,1.844729,1.329832,0.113221,1.627153,0.036166,0.371535,2025.375
2025,2,WMT,ALL,2.122391,1.092761,0.588876,0.163182,0.080507,0.1849,0.000736,0.011428,2025.375
2025,2,WMT,ALLE,2.158392,1.083352,0.685971,0.169268,0.090586,0.114715,0.000995,0.013504,2025.375
2025,2,WMT,AMAT,1.888013,0.842604,0.651624,0.178761,0.082891,0.117872,0.000175,0.014086,2025.375
2025,2,WMT,AME,2.046214,1.015178,0.591558,0.152819,0.08437,0.189962,0.000661,0.011667,2025.375
2025,2,T,AAPL,0.918379,0.425799,0.293102,0.087515,0.04672,0.059579,0.000115,0.005548,2025.375
2025,2,T,MSFT,0.961606,0.423747,0.29653,0.087033,0.047056,0.100805,0.00015,0.006286,2025.375
2025,2,T,AAL,0.484983,0.209073,0.164664,0.030475,0.016505,0.047233,0.002571,0.014462,2025.375
2025,2,T,DAL,1.027544,0.510085,0.267432,0.076371,0.043806,0.089366,0.002565,0.037919,2025.375
2025,2,T,JPM,0.965333,0.441904,0.283805,0.09853,0.046418,0.089464,0.000258,0.004955,2025.375
2025,2,T,BAC,0.847884,0.383923,0.262685,0.084823,0.041066,0.06998,0.000148,0.005259,2025.375
2025,2,T,PFE,0.962964,0.419277,0.330242,0.112807,0.048361,0.042377,0.000612,0.009287,2025.375
2025,2,T,MRK,1.008338,0.448986,0.328933,0.101844,0.052656,0.064686,0.000408,0.010824,2025.375
2025,2,T,NVDA,0.919981,0.408716,0.296625,0.086681,0.046511,0.075686,0.000195,0.005568,2025.375
2025,2,T,XOM,0.966892,0.451597,0.273137,0.10584,0.045974,0.080587,6.2e-05,0.009695,2025.375
2025,2,T,CVX,1.023221,0.402749,0.260996,0.174972,0.048106,0.070883,0.000283,0.065231,2025.375
2025,2,T,KO,0.866524,0.381463,0.275973,0.082888,0.045267,0.069922,0.000466,0.010545,2025.375
2025,2,T,PEP,0.993926,0.446641,0.321907,0.092275,0.0524,0.070078,0.000352,0.010273,2025.375
2025,2,T,WMT,0.518878,0.241764,0.163462,0.04947,0.023508,0.036872,0.000158,0.003645,2025.375
2025,2,T,VZ,0.951112,0.394892,0.317651,0.106789,0.054807,0.059147,0.000198,0.017628,2025.375
2025,2,T,WFC,0.978347,0.418988,0.302457,0.093562,0.046989,0.109112,0.000101,0.007137,2025.375
2025,2,T,INTC,0.959118,0.395584,0.339766,0.101083,0.04677,0.063645,0.001081,0.011188,2025.375
2025,2,T,AMZN,0.803903,0.356137,0.253459,0.075889,0.039553,0.0734,0.00018,0.005285,2025.375
2025,2,T,JNJ,1.005657,0.439866,0.321048,0.119322,0.051274,0.063798,0.00033,0.010019,2025.375
2025,2,T,PG,0.940865,0.443291,0.277538,0.092259,0.050117,0.069377,0.000315,0.007967,2025.375
2025,2,T,MA,0.931476,0.385331,0.28612,0.084557,0.043205,0.098555,0.000279,0.033428,2025.375
2025,2,T,UNH,1.030393,0.448661,0.315427,0.107351,0.047458,0.103922,0.000366,0.007207,2025.375
2025,2,T,GS,0.993259,0.428399,0.288802,0.138915,0.043978,0.088575,0.000112,0.004478,2025.375
2025,2,T,MS,0.818149,0.333022,0.225322,0.140879,0.035201,0.077386,0.000387,0.005951,2025.375
2025,2,T,LMT,1.127684,0.414263,0.279636,0.319159,0.044587,0.064741,0.000611,0.004688,2025.375
2025,2,T,NOC,1.08181,0.418464,0.257878,0.202667,0.036242,0.161824,0.000497,0.004237,2025.375
2025,2,T,A,1.093597,0.535382,0.346052,0.094962,0.050304,0.056473,0.001775,0.008649,2025.375
2025,2,T,ABBV,1.012059,0.448043,0.316129,0.097879,0.048805,0.091752,0.000447,0.009005,2025.375
2025,2,T,ABT,1.015275,0.443607,0.307696,0.097353,0.045782,0.113712,0.000119,0.007007,2025.375
2025,2,T,ACN,1.023461,0.464953,0.322026,0.096843,0.045877,0.088198,8.5e-05,0.00548,2025.375
2025,2,T,ADBE,1.028634,0.432036,0.358665,0.103381,0.049946,0.07317,0.000763,0.010673,2025.375
2025,2,T,ADI,1.030926,0.456055,0.315164,0.102495,0.048379,0.100857,0.000197,0.007778,2025.375
2025,2,T,ADM,1.195575,0.556698,0.351191,0.154989,0.066693,0.044847,0.000613,0.020545,2025.375
2025,2,T,ADP,1.035966,0.455268,0.332386,0.100214,0.05061,0.088624,0.000285,0.008579,2025.375
2025,2,T,ADSK,1.051797,0.43798,0.386289,0.10193,0.050428,0.06492,0.001283,0.008968,2025.375
2025,2,T,AEE,1.138685,0.587467,0.300434,0.109703,0.042519,0.094082,0.000366,0.004114,2025.375
2025,2,T,AEP,1.019372,0.43908,0.31856,0.115515,0.04043,0.068709,0.000738,0.03634,2025.375
2025,2,T,AES,1.119663,0.546886,0.239258,0.132867,0.053293,0.141361,0.001201,0.004797,2025.375
2025,2,T,AFL,0.887276,0.424392,0.273255,0.098256,0.041775,0.043569,0.000171,0.005859,2025.375
2025,2,T,AIG,1.098724,0.490089,0.321983,0.101666,0.051128,0.099245,0.000728,0.033885,2025.375
2025,2,T,AIZ,1.183241,0.59919,0.298733,0.119513,0.055323,0.1019,0.001731,0.006851,2025.375
2025,2,T,AKAM,3.308373,0.5747,1.013723,0.785955,0.06748,0.587203,0.065981,0.213331,2025.375
2025,2,T,ALL,1.128781,0.562345,0.323602,0.096444,0.048977,0.076959,0.000825,0.019629,2025.375
2025,2,T,ALLE,1.150066,0.557503,0.376958,0.10004,0.055409,0.051573,0.001455,0.007129,2025.375
2025,2,T,AMAT,1.027258,0.433612,0.358083,0.105651,0.049219,0.06514,0.00018,0.015372,2025.375
2025,2,T,AME,1.081592,0.52242,0.325076,0.090319,0.050582,0.086467,0.000829,0.005899,2025.375
2025,2,VZ,AAPL,0.940934,0.409886,0.31435,0.096943,0.054549,0.05855,7e-05,0.006585,2025.375
2025,2,VZ,MSFT,0.971403,0.40791,0.318026,0.096409,0.055094,0.086289,6.9e-05,0.007606,2025.375
2025,2,VZ,AAL,0.49408,0.20126,0.176601,0.033758,0.019974,0.054697,0.001733,0.006058,2025.375
2025,2,VZ,DAL,0.986448,0.491021,0.286819,0.084599,0.049212,0.067718,0.000723,0.006358,2025.375
2025,2,VZ,JPM,0.98031,0.425388,0.304379,0.109144,0.054735,0.080335,6.2e-05,0.006266,2025.375
2025,2,VZ,BAC,0.861516,0.369574,0.281728,0.093961,0.048248,0.061899,8.4e-05,0.006022,2025.375
2025,2,VZ,PFE,0.994251,0.403607,0.354183,0.12496,0.058482,0.042398,0.000173,0.010448,2025.375
2025,2,VZ,MRK,1.047927,0.432205,0.352779,0.112816,0.073777,0.064741,0.000311,0.011298,2025.375
2025,2,VZ,NVDA,0.941247,0.393441,0.318128,0.096019,0.054099,0.072728,8.6e-05,0.006746,2025.375
2025,2,VZ,XOM,0.983694,0.434719,0.292938,0.117242,0.054964,0.075007,3.8e-05,0.008785,2025.375
2025,2,VZ,CVX,1.003144,0.387696,0.279917,0.193822,0.067651,0.06645,5e-05,0.007558,2025.375
2025,2,VZ,KO,0.89728,0.367206,0.295979,0.091818,0.06126,0.069627,7.5e-05,0.011314,2025.375
2025,2,VZ,PEP,1.029229,0.429948,0.345243,0.102216,0.073154,0.06903,0.000173,0.009465,2025.375
2025,2,VZ,WMT,0.532147,0.232728,0.175312,0.054799,0.027974,0.037448,6.2e-05,0.003824,2025.375
2025,2,VZ,T,0.949939,0.394405,0.317259,0.106657,0.05474,0.059074,0.000198,0.017606,2025.375
2025,2,VZ,WFC,0.995323,0.403329,0.324383,0.103641,0.055187,0.101215,4.6e-05,0.007522,2025.375
2025,2,VZ,INTC,0.982659,0.3808,0.364397,0.111973,0.056383,0.060285,0.000367,0.008454,2025.375
2025,2,VZ,AMZN,0.819731,0.342827,0.271833,0.084065,0.046418,0.06813,6.6e-05,0.006392,2025.375
2025,2,VZ,JNJ,1.034384,0.423426,0.344322,0.132176,0.060219,0.064048,0.000167,0.010025,2025.375
2025,2,VZ,PG,0.961809,0.426723,0.297657,0.102198,0.058676,0.067168,7.3e-05,0.009314,2025.375
2025,2,VZ,MA,0.913731,0.37093,0.306862,0.093667,0.050459,0.083936,0.00013,0.007748,2025.375
2025,2,VZ,UNH,1.039689,0.431892,0.338294,0.118916,0.056831,0.0849,0.000152,0.008703,2025.375
2025,2,VZ,GS,1.016268,0.412388,0.309738,0.15388,0.051079,0.083374,9.3e-05,0.005715,2025.375
2025,2,VZ,MS,0.829946,0.320576,0.241657,0.156056,0.042773,0.063315,3.4e-05,0.005535,2025.375
2025,2,VZ,LMT,1.193848,0.39878,0.299908,0.353542,0.074424,0.060977,0.000479,0.005737,2025.375
2025,2,VZ,NOC,1.067754,0.402824,0.276573,0.2245,0.041569,0.116012,0.000388,0.005889,2025.375
2025,2,VZ,A,1.113779,0.515373,0.371139,0.105192,0.057571,0.053784,0.000688,0.010033,2025.375
2025,2,VZ,ABBV,1.03587,0.431298,0.339046,0.108424,0.064198,0.084387,0.000104,0.008414,2025.375
2025,2,VZ,ABT,1.014165,0.427027,0.330002,0.107841,0.054382,0.086799,7.9e-05,0.008033,2025.375
2025,2,VZ,ACN,1.039198,0.447575,0.345371,0.107275,0.055026,0.076141,6.2e-05,0.007746,2025.375
2025,2,VZ,ADBE,1.054016,0.415889,0.384666,0.114518,0.05786,0.06875,0.00044,0.011892,2025.375
2025,2,VZ,ADI,1.056876,0.439011,0.338011,0.113537,0.055842,0.100478,8.2e-05,0.009915,2025.375
2025,2,VZ,ADM,1.247144,0.535892,0.37665,0.171685,0.101996,0.043993,0.00025,0.016678,2025.375
2025,2,VZ,ADP,1.052213,0.438253,0.356482,0.11101,0.056619,0.078805,8.5e-05,0.01096,2025.375
2025,2,VZ,ADSK,1.086916,0.421611,0.414293,0.11291,0.058092,0.068194,0.000373,0.011444,2025.375
2025,2,VZ,AEE,1.139013,0.565511,0.322213,0.121521,0.048155,0.075502,0.000117,0.005994,2025.375
2025,2,VZ,AEP,1.038315,0.42267,0.341654,0.127959,0.045935,0.066444,0.000295,0.033358,2025.375
2025,2,VZ,AES,1.11522,0.526447,0.256603,0.147181,0.062495,0.115709,0.000239,0.006546,2025.375
2025,2,VZ,AFL,0.915285,0.40853,0.293064,0.108841,0.048086,0.048873,4.3e-05,0.007849,2025.375
2025,2,VZ,AIG,1.104636,0.471773,0.345324,0.112619,0.060338,0.079985,0.00043,0.034168,2025.375
2025,2,VZ,AIZ,1.181172,0.576796,0.320389,0.132388,0.065339,0.074766,0.000993,0.010502,2025.375
2025,2,VZ,AKAM,3.381157,0.553221,1.087212,0.870625,0.076597,0.652609,0.00549,0.135404,2025.375
2025,2,VZ,ALL,1.144233,0.541328,0.347061,0.106834,0.056449,0.073561,0.00056,0.01844,2025.375
2025,2,VZ,ALLE,1.183285,0.536667,0.404285,0.110818,0.064454,0.053999,0.000849,0.012214,2025.375
2025,2,VZ,AMAT,1.040644,0.417406,0.384042,0.117032,0.056227,0.054592,0.00012,0.011225,2025.375
2025,2,VZ,AME,1.092939,0.502895,0.348641,0.100049,0.058151,0.075563,0.000351,0.007288,2025.375
2025,2,WFC,AAPL,0.785952,0.333478,0.229514,0.065129,0.036575,0.116827,2.1e-05,0.004408,2025.375
