ticker,cik,quarter_end,year,quarter,shares,report_date,form_type,xbrl_field
AIZ,1267238,2018-03-31,2018,1,52570192,2018-03-31,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2018-06-30,2018,2,63094312,2018-06-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2018-09-30,2018,3,62376266,2018-09-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2018-12-31,2018,4,61908979,2018-12-31,10-K,CommonStockSharesOutstanding
AIZ,1267238,2019-03-31,2019,1,61678749,2019-03-31,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2019-06-30,2019,2,61207965,2019-06-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2019-09-30,2019,3,60758742,2019-09-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2019-12-31,2019,4,59945893,2019-12-31,10-K,CommonStockSharesOutstanding
AIZ,1267238,2020-03-31,2020,1,59707563,2020-03-31,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2020-06-30,2020,2,59571651,2020-06-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2020-09-30,2020,3,59076751,2020-09-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2020-12-31,2020,4,57967808,2020-12-31,10-K,CommonStockSharesOutstanding
AIZ,1267238,2021-03-31,2021,1,60651262,2021-03-31,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2021-06-30,2021,2,59457886,2021-06-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2021-09-30,2021,3,57554166,2021-09-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2021-12-31,2021,4,55754113,2021-12-31,10-K,CommonStockSharesOutstanding
AIZ,1267238,2022-03-31,2022,1,54536071,2022-03-31,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2022-06-30,2022,2,53261408,2022-06-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2022-09-30,2022,3,52891708,2022-09-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2022-12-31,2022,4,52830381,2022-12-31,10-K,CommonStockSharesOutstanding
AIZ,1267238,2023-03-31,2023,1,53133956,2023-03-31,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2023-06-30,2023,2,53008641,2023-06-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2023-09-30,2023,3,52737924,2023-09-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2023-12-31,2023,4,51955994,2023-12-31,10-K,CommonStockSharesOutstanding
AIZ,1267238,2024-03-31,2024,1,52023052,2024-03-31,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2024-06-30,2024,2,51843450,2024-06-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2024-09-30,2024,3,51376203,2024-09-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2024-12-31,2024,4,50833749,2024-12-31,10-K,CommonStockSharesOutstanding
AIZ,1267238,2025-03-31,2025,1,50818556,2025-03-31,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2025-06-30,2025,2,50531216,2025-06-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2025-09-30,2025,3,50197571,2025-09-30,10-Q,CommonStockSharesOutstanding
AIZ,1267238,2025-12-31,2025,4,49792919,2025-12-31,10-K,CommonStockSharesOutstanding
AKAM,1086222,2013-09-30,2013,3,178707441,2013-09-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2013-12-31,2013,4,178580696,2013-12-31,10-K,CommonStockSharesOutstanding
AKAM,1086222,2014-03-31,2014,1,178517946,2014-03-31,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2014-06-30,2014,2,178270354,2014-06-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2014-09-30,2014,3,178194979,2014-09-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2014-12-31,2014,4,178300603,2014-12-31,10-K,CommonStockSharesOutstanding
AKAM,1086222,2015-03-31,2015,1,178684242,2015-03-31,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2015-06-30,2015,2,178789941,2015-06-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2015-09-30,2015,3,178233604,2015-09-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2015-12-31,2015,4,177212181,2015-12-31,10-K,CommonStockSharesOutstanding
AKAM,1086222,2016-03-31,2016,1,176050217,2016-03-31,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2016-06-30,2016,2,175110207,2016-06-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2016-09-30,2016,3,173670583,2016-09-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2016-12-31,2016,4,173254797,2016-12-31,10-K,CommonStockSharesOutstanding
AKAM,1086222,2017-03-31,2017,1,173189385,2017-03-31,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2017-06-30,2017,2,172027173,2017-06-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2017-09-30,2017,3,169726509,2017-09-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2017-12-31,2017,4,169893324,2017-12-31,10-K,CommonStockSharesOutstanding
AKAM,1086222,2018-03-31,2018,1,170841758,2018-03-31,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2018-06-30,2018,2,169311093,2018-06-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2018-09-30,2018,3,163886719,2018-09-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2018-12-31,2018,4,162904550,2018-12-31,10-K,CommonStockSharesOutstanding
AKAM,1086222,2019-03-31,2019,1,163503258,2019-03-31,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2019-06-30,2019,2,163359091,2019-06-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2019-09-30,2019,3,161659502,2019-09-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2019-12-31,2019,4,162000843,2019-12-31,10-K,CommonStockSharesOutstanding
AKAM,1086222,2020-03-31,2020,1,162176589,2020-03-31,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2020-06-30,2020,2,162630477,2020-06-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2020-09-30,2020,3,162799784,2020-09-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2020-12-31,2020,4,162709720,2020-12-31,10-K,CommonStockSharesOutstanding
AKAM,1086222,2021-03-31,2021,1,163245941,2021-03-31,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2021-06-30,2021,2,163018768,2021-06-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2021-09-30,2021,3,162424440,2021-09-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2021-12-31,2021,4,160512111,2021-12-31,10-K,CommonStockSharesOutstanding
AKAM,1086222,2022-03-31,2022,1,160535769,2022-03-31,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2022-06-30,2022,2,159469828,2022-06-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2022-09-30,2022,3,157876611,2022-09-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2022-12-31,2022,4,156494816,2022-12-31,10-K,CommonStockSharesOutstanding
AKAM,1086222,2023-03-31,2023,1,152743828,2023-03-31,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2023-06-30,2023,2,151790861,2023-06-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2023-09-30,2023,3,150955849,2023-09-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2023-12-31,2023,4,151232908,2023-12-31,10-K,CommonStockSharesOutstanding
AKAM,1086222,2024-03-31,2024,1,152411363,2024-03-31,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2024-06-30,2024,2,151913207,2024-06-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2024-09-30,2024,3,150624544,2024-09-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2024-12-31,2024,4,150025096,2024-12-31,10-K,CommonStockSharesOutstanding
AKAM,1086222,2025-03-31,2025,1,146086802,2025-03-31,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2025-06-30,2025,2,143199911,2025-06-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2025-09-30,2025,3,143767463,2025-09-30,10-Q,CommonStockSharesOutstanding
AKAM,1086222,2025-12-31,2025,4,144711094,2025-12-31,10-K,CommonStockSharesOutstanding
ALL,899051,2013-09-30,2013,3,456000000,2013-09-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2013-12-31,2013,4,449000000,2013-12-31,10-K,CommonStockSharesOutstanding
ALL,899051,2014-03-31,2014,1,434000000,2014-03-31,10-Q,CommonStockSharesOutstanding
ALL,899051,2014-06-30,2014,2,434000000,2014-06-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2014-09-30,2014,3,419000000,2014-09-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2014-12-31,2014,4,418000000,2014-12-31,10-K,CommonStockSharesOutstanding
ALL,899051,2015-03-31,2015,1,409000000,2015-03-31,10-Q,CommonStockSharesOutstanding
ALL,899051,2015-06-30,2015,2,402000000,2015-06-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2015-09-30,2015,3,390000000,2015-09-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2015-12-31,2015,4,381000000,2015-12-31,10-K,CommonStockSharesOutstanding
ALL,899051,2016-03-31,2016,1,375000000,2016-03-31,10-Q,CommonStockSharesOutstanding
ALL,899051,2016-06-30,2016,2,371000000,2016-06-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2016-09-30,2016,3,368000000,2016-09-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2016-12-31,2016,4,366000000,2016-12-31,10-K,CommonStockSharesOutstanding
ALL,899051,2017-03-31,2017,1,365000000,2017-03-31,10-Q,CommonStockSharesOutstanding
ALL,899051,2017-06-30,2017,2,361000000,2017-06-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2017-09-30,2017,3,360000000,2017-09-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2017-12-31,2017,4,355000000,2017-12-31,10-K,CommonStockSharesOutstanding
ALL,899051,2018-03-31,2018,1,352000000,2018-03-31,10-Q,CommonStockSharesOutstanding
ALL,899051,2018-06-30,2018,2,347000000,2018-06-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2018-09-30,2018,3,345000000,2018-09-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2018-12-31,2018,4,332000000,2018-12-31,10-K,CommonStockSharesOutstanding
ALL,899051,2019-03-31,2019,1,333000000,2019-03-31,10-Q,CommonStockSharesOutstanding
ALL,899051,2019-06-30,2019,2,330000000,2019-06-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2019-09-30,2019,3,325000000,2019-09-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2019-12-31,2019,4,319000000,2019-12-31,10-K,CommonStockSharesOutstanding
ALL,899051,2020-03-31,2020,1,315000000,2020-03-31,10-Q,CommonStockSharesOutstanding
ALL,899051,2020-06-30,2020,2,313000000,2020-06-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2020-09-30,2020,3,304000000,2020-09-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2020-12-31,2020,4,304000000,2020-12-31,10-K,CommonStockSharesOutstanding
ALL,899051,2021-03-31,2021,1,300000000,2021-03-31,10-Q,CommonStockSharesOutstanding
ALL,899051,2021-06-30,2021,2,297000000,2021-06-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2021-09-30,2021,3,288000000,2021-09-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2021-12-31,2021,4,281000000,2021-12-31,10-K,CommonStockSharesOutstanding
ALL,899051,2022-03-31,2022,1,276000000,2022-03-31,10-Q,CommonStockSharesOutstanding
ALL,899051,2022-06-30,2022,2,271000000,2022-06-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2022-09-30,2022,3,266000000,2022-09-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2022-12-31,2022,4,263000000,2022-12-31,10-K,CommonStockSharesOutstanding
ALL,899051,2023-03-31,2023,1,263000000,2023-03-31,10-Q,CommonStockSharesOutstanding
ALL,899051,2023-06-30,2023,2,262000000,2023-06-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2023-09-30,2023,3,262000000,2023-09-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2023-12-31,2023,4,262000000,2023-12-31,10-K,CommonStockSharesOutstanding
ALL,899051,2024-03-31,2024,1,264000000,2024-03-31,10-Q,CommonStockSharesOutstanding
ALL,899051,2024-06-30,2024,2,264000000,2024-06-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2024-09-30,2024,3,265000000,2024-09-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2024-12-31,2024,4,265000000,2024-12-31,10-K,CommonStockSharesOutstanding
ALL,899051,2025-03-31,2025,1,265000000,2025-03-31,10-Q,CommonStockSharesOutstanding
ALL,899051,2025-06-30,2025,2,264000000,2025-06-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2025-09-30,2025,3,262000000,2025-09-30,10-Q,CommonStockSharesOutstanding
ALL,899051,2025-12-31,2025,4,260000000,2025-12-31,10-K,CommonStockSharesOutstanding
ALLE,1579241,2013-09-30,2013,3,96000000,2013-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2013-12-31,2013,4,96000000,2013-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2014-03-31,2014,1,96300000,2014-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2014-06-30,2014,2,96300000,2014-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2014-09-30,2014,3,96200000,2014-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2014-12-31,2014,4,96100000,2014-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2015-03-31,2015,1,95900000,2015-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2015-06-30,2015,2,95800000,2015-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2015-09-30,2015,3,95800000,2015-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2015-12-31,2015,4,95900000,2015-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2016-03-31,2016,1,95900000,2016-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2016-06-30,2016,2,95900000,2016-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2016-09-30,2016,3,95900000,2016-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2016-12-31,2016,4,95800000,2016-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2017-03-31,2017,1,95300000,2017-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2017-06-30,2017,2,95300000,2017-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2017-09-30,2017,3,95200000,2017-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2017-12-31,2017,4,95100000,2017-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2018-03-31,2018,1,95100000,2018-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2018-06-30,2018,2,95100000,2018-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2018-09-30,2018,3,95100000,2018-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2018-12-31,2018,4,95000000,2018-12-31,10-K,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2019-03-31,2019,1,94500000,2019-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2019-06-30,2019,2,94100000,2019-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2019-09-30,2019,3,93800000,2019-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
ALLE,1579241,2019-12-31,2019,4,92723682,2019-12-31,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2020-03-31,2020,1,92218314,2020-03-31,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2020-06-30,2020,2,92233032,2020-06-30,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2020-09-30,2020,3,92250392,2020-09-30,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2020-12-31,2020,4,91212741,2020-12-31,10-K,CommonStockSharesOutstanding
ALLE,1579241,2021-03-31,2021,1,90048623,2021-03-31,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2021-06-30,2021,2,89765421,2021-06-30,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2021-09-30,2021,3,89695508,2021-09-30,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2021-12-31,2021,4,88215625,2021-12-31,10-K,CommonStockSharesOutstanding
ALLE,1579241,2022-03-31,2022,1,87801145,2022-03-31,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2022-06-30,2022,2,87836213,2022-06-30,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2022-09-30,2022,3,87844572,2022-09-30,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2022-12-31,2022,4,87852777,2022-12-31,10-K,CommonStockSharesOutstanding
ALLE,1579241,2023-03-31,2023,1,87946030,2023-03-31,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2023-06-30,2023,2,87776523,2023-06-30,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2023-09-30,2023,3,87787306,2023-09-30,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2023-12-31,2023,4,87504673,2023-12-31,10-K,CommonStockSharesOutstanding
ALLE,1579241,2024-03-31,2024,1,87440045,2024-03-31,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2024-06-30,2024,2,87127712,2024-06-30,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2024-09-30,2024,3,86924345,2024-09-30,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2024-12-31,2024,4,86254744,2024-12-31,10-K,CommonStockSharesOutstanding
ALLE,1579241,2025-03-31,2025,1,86058059,2025-03-31,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2025-06-30,2025,2,85842514,2025-06-30,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2025-09-30,2025,3,86031817,2025-09-30,10-Q,CommonStockSharesOutstanding
ALLE,1579241,2025-12-31,2025,4,86066997,2025-12-31,10-K,CommonStockSharesOutstanding
AMAT,6951,2013-09-30,2013,3,1204000000,2013-10-27,10-K,CommonStockSharesOutstanding
AMAT,6951,2013-12-31,2013,4,1206000000,2014-01-26,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
AMAT,6951,2014-03-31,2014,1,1211000000,2014-04-27,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
AMAT,6951,2014-06-30,2014,2,1218394316,2014-07-27,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2014-09-30,2014,3,1221000000,2014-10-26,10-K,CommonStockSharesOutstanding
AMAT,6951,2014-12-31,2014,4,1221471983,2014-12-12,10-K,EntityCommonStockSharesOutstanding
AMAT,6951,2015-03-31,2015,1,1231598278,2015-04-26,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2015-06-30,2015,2,1200619417,2015-07-26,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2015-09-30,2015,3,1160000000,2015-10-25,10-K,CommonStockSharesOutstanding
AMAT,6951,2015-12-31,2015,4,1149133389,2015-12-03,10-K,EntityCommonStockSharesOutstanding
AMAT,6951,2016-03-31,2016,1,1089143904,2016-05-01,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2016-06-30,2016,2,1080893856,2016-07-31,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2016-09-30,2016,3,1078000000,2016-10-30,10-K,CommonStockSharesOutstanding
AMAT,6951,2016-12-31,2016,4,1076570134,2016-12-08,10-K,EntityCommonStockSharesOutstanding
AMAT,6951,2017-03-31,2017,1,1074631708,2017-04-30,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2017-06-30,2017,2,1066487165,2017-07-30,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2017-09-30,2017,3,1060000000,2017-10-29,10-K,CommonStockSharesOutstanding
AMAT,6951,2017-12-31,2017,4,1056340714,2017-12-08,10-K,EntityCommonStockSharesOutstanding
AMAT,6951,2018-03-31,2018,1,1008047762,2018-04-29,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2018-06-30,2018,2,982990521,2018-07-29,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2018-09-30,2018,3,967000000,2018-10-28,10-K,CommonStockSharesOutstanding
AMAT,6951,2018-12-31,2018,4,958606093,2018-12-07,10-K,EntityCommonStockSharesOutstanding
AMAT,6951,2019-03-31,2019,1,936104929,2019-04-28,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2019-06-30,2019,2,923753756,2019-07-28,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2019-09-30,2019,3,916000000,2019-10-27,10-K,CommonStockSharesOutstanding
AMAT,6951,2019-12-31,2019,4,915304098,2019-12-06,10-K,EntityCommonStockSharesOutstanding
AMAT,6951,2020-03-31,2020,1,916479293,2020-04-26,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2020-06-30,2020,2,913282764,2020-07-26,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2020-09-30,2020,3,914000000,2020-10-25,10-K,CommonStockSharesOutstanding
AMAT,6951,2020-12-31,2020,4,914344189,2020-12-04,10-K,EntityCommonStockSharesOutstanding
AMAT,6951,2021-03-31,2021,1,913980756,2021-05-02,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2021-06-30,2021,2,902928500,2021-08-01,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2021-09-30,2021,3,892000000,2021-10-31,10-K,CommonStockSharesOutstanding
AMAT,6951,2021-12-31,2021,4,888513248,2021-12-10,10-K,EntityCommonStockSharesOutstanding
AMAT,6951,2022-03-31,2022,1,869947277,2022-05-01,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2022-06-30,2022,2,860309377,2022-07-31,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2022-09-30,2022,3,844000000,2022-10-30,10-K,CommonStockSharesOutstanding
AMAT,6951,2022-12-31,2022,4,844139722,2022-12-09,10-K,EntityCommonStockSharesOutstanding
AMAT,6951,2023-03-31,2023,1,839747415,2023-04-30,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2023-06-30,2023,2,836533852,2023-07-30,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2023-09-30,2023,3,833000000,2023-10-29,10-K,CommonStockSharesOutstanding
AMAT,6951,2023-12-31,2023,4,831067105,2023-12-08,10-K,EntityCommonStockSharesOutstanding
AMAT,6951,2024-03-31,2024,1,827974828,2024-04-28,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2024-06-30,2024,2,824404088,2024-07-28,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2024-09-30,2024,3,818000000,2024-10-27,10-K,CommonStockSharesOutstanding
AMAT,6951,2024-12-31,2024,4,813684638,2024-12-06,10-K,EntityCommonStockSharesOutstanding
AMAT,6951,2025-03-31,2025,1,802498217,2025-04-27,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2025-06-30,2025,2,796642427,2025-07-27,10-Q,EntityCommonStockSharesOutstanding
AMAT,6951,2025-09-30,2025,3,793000000,2025-10-26,10-K,CommonStockSharesOutstanding
AMAT,6951,2025-12-31,2025,4,793609867,2026-01-25,10-Q,EntityCommonStockSharesOutstanding
AME,1037868,2013-09-30,2013,3,243667000,2013-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
AME,1037868,2013-12-31,2013,4,245000000,2013-12-31,10-K,CommonStockSharesOutstanding
AME,1037868,2014-03-31,2014,1,244911000,2014-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
AME,1037868,2014-06-30,2014,2,245056000,2014-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
AME,1037868,2014-09-30,2014,3,245184000,2014-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
AME,1037868,2014-12-31,2014,4,241300000,2014-12-31,10-K,CommonStockSharesOutstanding
AME,1037868,2015-03-31,2015,1,240947000,2015-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
AME,1037868,2015-06-30,2015,2,241222000,2015-06-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
AME,1037868,2015-09-30,2015,3,240801000,2015-09-30,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
AME,1037868,2015-12-31,2015,4,235500000,2015-12-31,10-K,CommonStockSharesOutstanding
AME,1037868,2016-03-31,2016,1,234983000,2016-03-31,10-Q,WeightedAverageNumberOfSharesOutstandingBasic
